month,opening,white_bucket,black_bucket,games,white_pct,black_pct,draw_pct
2013-01,"Alekhine Defense: Modern Variation, Schmid Variation",1400,1400,2,0.000,100.000,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation #2,1700,2000,2,0.000,100.000,0.000
2013-01,King's Indian Defense: Four Pawns Attack,2000,1800,2,50.000,50.000,0.000
2013-01,Benoni Defense: Old Benoni,2100,1500,2,100.000,0.000,0.000
2013-01,Borg Defense,1700,1100,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Katalimov Variation,1500,1400,2,50.000,50.000,0.000
2013-01,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1500,1900,2,0.000,100.000,0.000
2013-01,"King's Gambit Accepted, Modern Defense",1500,1200,2,100.000,0.000,0.000
2013-01,Bishop's Opening: Ponziani Gambit,1600,1400,2,100.000,0.000,0.000
2013-01,King's Knight Opening: Normal Variation,1400,1800,2,0.000,100.000,0.000
2013-01,Sicilian Defense: Closed Variation,1800,2000,2,50.000,50.000,0.000
2013-01,French Defense: Paulsen Variation,1600,1800,2,50.000,50.000,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",1400,1700,2,50.000,50.000,0.000
2013-01,Rat Defense: Balogh Defense,1300,1400,2,50.000,50.000,0.000
2013-01,Sicilian Defense,1300,1900,2,0.000,100.000,0.000
2013-01,"Russian Game: Modern Attack, Symmetrical Variation",1500,1500,2,100.000,0.000,0.000
2013-01,Alekhine Defense: Scandinavian Variation,1700,1600,2,100.000,0.000,0.000
2013-01,French Defense: Bird Invitation,1800,1500,2,100.000,0.000,0.000
2013-01,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",1800,1700,2,50.000,0.000,50.000
2013-01,English Defense #2,1500,1100,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Snyder Variation,1800,1700,2,100.000,0.000,0.000
2013-01,Vienna Game: Vienna Gambit,1700,1700,2,50.000,50.000,0.000
2013-01,Zukertort Opening: Tennison Gambit,2100,1800,2,50.000,50.000,0.000
2013-01,Zukertort Opening: Arctic Defense,1300,1500,2,0.000,100.000,0.000
2013-01,Carr Defense,1300,1500,2,50.000,50.000,0.000
2013-01,Four Knights Game,1600,1900,2,0.000,100.000,0.000
2013-01,King's Indian Defense: 3.Nc3,1800,1700,2,50.000,50.000,0.000
2013-01,"French Defense: Exchange Variation, Monte Carlo Variation",1600,1900,2,0.000,50.000,50.000
2013-01,"Scotch Game: Scotch Gambit, Goering Gambit Declined",1700,1900,2,50.000,50.000,0.000
2013-01,Colle System,1200,1400,2,50.000,50.000,0.000
2013-01,Scotch Game: Mieses Variation,1700,1600,2,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1500,1000,2,100.000,0.000,0.000
2013-01,Elephant Gambit,1200,1300,2,50.000,50.000,0.000
2013-01,"Queen's Pawn Opening: Veresov, Richter Attack",1500,1500,2,0.000,100.000,0.000
2013-01,"French Defense: Advance Variation, Milner-Barry Gambit",1800,1900,2,50.000,50.000,0.000
2013-01,"Gruenfeld Defense: Exchange Variation, Spassky Variation",1800,1800,2,50.000,50.000,0.000
2013-01,Pirc Defense #4,1700,1200,2,50.000,50.000,0.000
2013-01,Queen's Pawn Game: Anti-Torre,1600,1200,2,50.000,50.000,0.000
2013-01,Zukertort Opening: Pirc Invitation,1100,1400,2,0.000,100.000,0.000
2013-01,Zukertort Opening: Vos Gambit,1700,1500,2,100.000,0.000,0.000
2013-01,English Opening: The Whale,1700,1900,2,0.000,100.000,0.000
2013-01,Vienna Game: Stanley Variation,1700,1800,2,50.000,50.000,0.000
2013-01,Slav Defense,1700,1900,2,0.000,50.000,50.000
2013-01,Russian Game: Three Knights Game,1100,1200,2,50.000,50.000,0.000
2013-01,French Defense: Advance Variation #2,1500,1900,2,0.000,100.000,0.000
2013-01,King's Indian Attack,1500,1400,2,0.000,100.000,0.000
2013-01,Scandinavian Defense: Gubinsky-Melts Defense,1700,1600,2,100.000,0.000,0.000
2013-01,Modern Defense: Geller's System,1800,1600,2,50.000,50.000,0.000
2013-01,Center Game Accepted,1300,1600,2,50.000,50.000,0.000
2013-01,Queen's Gambit Refused: Albin Countergambit,1600,1600,2,0.000,100.000,0.000
2013-01,Latvian Gambit Accepted,1800,1500,2,50.000,50.000,0.000
2013-01,Benko Gambit,1500,1700,2,100.000,0.000,0.000
2013-01,"English Opening: Anglo-Indian Defense, Hedgehog System",1400,1300,2,50.000,50.000,0.000
2013-01,"Queen's Gambit Accepted: Normal Variation, Traditional System",1700,1400,2,100.000,0.000,0.000
2013-01,"King's Gambit, Falkbeer Countergambit, Staunton Line",1600,1500,2,50.000,50.000,0.000
2013-01,"King's Gambit Accepted, Modern Defense",1400,1300,2,50.000,50.000,0.000
2013-01,Queen's Gambit Declined: Traditional Variation,1700,1600,2,50.000,50.000,0.000
2013-01,Grob Opening,1200,1800,2,0.000,100.000,0.000
2013-01,"Ruy Lopez: Morphy Defense, Graz Variation",1400,1300,2,100.000,0.000,0.000
2013-01,"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",1800,1800,2,0.000,100.000,0.000
2013-01,Robatsch (Modern) Defense,2000,2000,2,50.000,50.000,0.000
2013-01,French Defense: Marshall Variation,1800,1900,2,100.000,0.000,0.000
2013-01,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation",1700,1600,2,100.000,0.000,0.000
2013-01,Duras Gambit,1600,1500,2,50.000,50.000,0.000
2013-01,"Danish Gambit Accepted, Schlechter Defense",1700,1800,2,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Chigorin Variation,1000,1500,2,0.000,100.000,0.000
2013-01,Hungarian Opening: Slav Formation,1900,2000,2,0.000,100.000,0.000
2013-01,Three Knights Opening,1200,1600,2,0.000,100.000,0.000
2013-01,Slav Defense: Alekhine Variation,1600,1900,2,0.000,100.000,0.000
2013-01,"Old Indian: Czech Variation, with Nc3",1600,1500,2,50.000,0.000,50.000
2013-01,Caro-Kann Defense: Exchange Variation,1500,1300,2,50.000,50.000,0.000
2013-01,Nimzowitsch Defense: Kennedy Variation,1500,1500,2,0.000,100.000,0.000
2013-01,Robatsch (Modern) Defense,2000,1700,2,100.000,0.000,0.000
2013-01,Blackmar-Diemer Gambit: Teichmann Variation,1400,1500,2,0.000,100.000,0.000
2013-01,Bird Opening: Hobbs Gambit,1500,1700,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit #2,1200,1200,2,0.000,100.000,0.000
2013-01,"Italian Game: Scotch Gambit, Janowski Defense",1600,1600,2,100.000,0.000,0.000
2013-01,King's Pawn Game: Wayward Queen Attack,1000,1400,2,0.000,50.000,50.000
2013-01,Hungarian Opening: Indian Defense,1400,1800,2,0.000,100.000,0.000
2013-01,Bishop's Opening: Berlin Defense,2000,1600,2,0.000,100.000,0.000
2013-01,French Defense: Advance Variation #3,1800,1200,2,100.000,0.000,0.000
2013-01,Queen's Gambit Declined: Normal Defense,1700,1200,2,100.000,0.000,0.000
2013-01,Benoni Defense: Old Benoni,1900,1600,2,50.000,50.000,0.000
2013-01,Queen's Pawn Game: Zukertort Variation,1000,1200,2,0.000,100.000,0.000
2013-01,Franco-Benoni Defense,1500,1800,2,0.000,100.000,0.000
2013-01,Slav Defense #3,2000,2000,2,100.000,0.000,0.000
2013-01,Dutch Defense: Rubinstein Variation,1400,1600,2,0.000,100.000,0.000
2013-01,Nimzo-Larsen Attack: English Variation,1500,1400,2,50.000,50.000,0.000
2013-01,French Defense: Normal Variation,1800,1000,2,50.000,50.000,0.000
2013-01,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",1700,1900,2,50.000,50.000,0.000
2013-01,East Indian Defense,1300,1400,2,50.000,50.000,0.000
2013-01,Scotch Game,1900,1500,2,50.000,50.000,0.000
2013-01,Caro-Kann Defense: Classical Variation,1900,1900,2,0.000,50.000,50.000
2013-01,"Sicilian Defense: Canal Attack, Main Line",1600,1700,2,0.000,100.000,0.000
2013-01,Sicilian Defense #2,1400,1400,2,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Symmetrical Variation,1800,1600,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Old Sicilian,1400,2100,2,0.000,100.000,0.000
2013-01,Nimzowitsch Defense,1600,2000,2,0.000,100.000,0.000
2013-01,"Sicilian Defense: Closed Variation, Traditional",1700,2000,2,0.000,100.000,0.000
2013-01,"Sicilian Defense: Najdorf, Lipnitsky Attack",1500,1700,2,0.000,50.000,50.000
2013-01,"Ruy Lopez: Exchange Variation, King's Bishop Variation",1700,1600,2,50.000,50.000,0.000
2013-01,Kadas Opening,1800,1800,2,0.000,100.000,0.000
2013-01,French Defense: Steinitz Variation #2,1800,1800,2,100.000,0.000,0.000
2013-01,English Opening: Great Snake Variation,1800,1600,2,0.000,100.000,0.000
2013-01,"King's Gambit Accepted, Schallopp Defense",1300,1400,2,50.000,50.000,0.000
2013-01,"Queen's Pawn Opening: Veresov Attack, Irish Gambit",1400,1200,2,50.000,50.000,0.000
2013-01,"King's Gambit Accepted, Stamma Gambit",1600,1500,2,100.000,0.000,0.000
2013-01,King's Pawn Game: Maroczy Defense,1600,1300,2,50.000,50.000,0.000
2013-01,Pirc Defense #2,1600,1500,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Wing Gambit,1600,1600,2,50.000,50.000,0.000
2013-01,Philidor Defense: Exchange Variation #3,1200,1700,2,50.000,50.000,0.000
2013-01,Zukertort Opening: Pirc Invitation,1800,2000,2,0.000,100.000,0.000
2013-01,Zukertort Opening: Sicilian Invitation,2100,1800,2,50.000,50.000,0.000
2013-01,Hungarian Opening: Reversed Alekhine,1600,1500,2,100.000,0.000,0.000
2013-01,"English Opening: King's English Variation, Three Knights System",2000,1900,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Lasker-Dunne Attack,1400,1500,2,50.000,50.000,0.000
2013-01,English Opening: Symmetrical Variation,1500,1800,2,0.000,100.000,0.000
2013-01,King's Gambit,1900,1700,2,50.000,50.000,0.000
2013-01,Anderssen Opening,1800,1400,2,50.000,50.000,0.000
2013-01,"Englund Gambit Declined, Reversed Alekhine",1400,1300,2,100.000,0.000,0.000
2013-01,Kadas Opening,1700,1700,2,0.000,100.000,0.000
2013-01,King's Pawn Game: Maroczy Defense,1600,1600,2,50.000,50.000,0.000
2013-01,Nimzo-Indian Defense: Ragozin Variation,1400,1300,2,50.000,50.000,0.000
2013-01,Scotch Game: Benima Defense,1500,1500,2,50.000,50.000,0.000
2013-01,"Gruenfeld Defense: Exchange Variation, Modern Exchange Variation",1700,1800,2,50.000,50.000,0.000
2013-01,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1100,1200,2,0.000,100.000,0.000
2013-01,Scotch Game,1100,1200,2,50.000,50.000,0.000
2013-01,Four Knights Game: Italian Variation,1700,1300,2,0.000,100.000,0.000
2013-01,Four Knights Game,1200,1500,2,50.000,50.000,0.000
2013-01,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",1700,1700,2,50.000,50.000,0.000
2013-01,Polish Opening,1700,1400,2,50.000,50.000,0.000
2013-01,"Grob Opening: Grob Gambit, Fritz Gambit",1800,1900,2,50.000,50.000,0.000
2013-01,Dutch Defense,1700,2000,2,50.000,50.000,0.000
2013-01,Englund Gambit,2200,1700,2,100.000,0.000,0.000
2013-01,Gunderam Defense,1400,1500,2,50.000,50.000,0.000
2013-01,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",1900,2000,2,50.000,50.000,0.000
2013-01,Nimzowitsch Defense,1700,1800,2,100.000,0.000,0.000
2013-01,Vienna Game: Stanley Variation,1200,1400,2,50.000,50.000,0.000
2013-01,Englund Gambit Complex: Hartlaub-Charlick Gambit,1200,1400,2,50.000,50.000,0.000
2013-01,Philidor Defense: Lion Variation,1500,1400,2,100.000,0.000,0.000
2013-01,Vienna Game: Stanley Variation,1500,1800,2,50.000,50.000,0.000
2013-01,Ruy Lopez: Classical Variation,1100,1700,2,50.000,50.000,0.000
2013-01,King's Gambit,1300,1600,2,0.000,100.000,0.000
2013-01,Zukertort Opening: Pirc Invitation,1600,1300,2,0.000,50.000,50.000
2013-01,Queen's Gambit Accepted: Rosenthal Variation,1600,1100,2,100.000,0.000,0.000
2013-01,Ruy Lopez: Nuernberg Variation,1400,1300,2,50.000,50.000,0.000
2013-01,Zukertort Opening: Arctic Defense,2100,1700,2,100.000,0.000,0.000
2013-01,"Caro-Kann Defense: Advance Variation, Short Variation",1600,1400,2,50.000,50.000,0.000
2013-01,King's Pawn Game: Napoleon Attack,1500,1000,2,100.000,0.000,0.000
2013-01,"Sicilian Defense: Kan Variation, Wing Attack",1700,1700,2,50.000,50.000,0.000
2013-01,Caro-Kann Defense: Classical Variation,1900,2000,2,50.000,50.000,0.000
2013-01,Danish Gambit,1900,1800,2,0.000,50.000,50.000
2013-01,Bishop's Opening: Vienna Hybrid,1700,1500,2,50.000,50.000,0.000
2013-01,"English Opening: Anglo-Scandinavian Defense, Malvinas Variation",1400,1400,2,100.000,0.000,0.000
2013-01,Queen's Gambit Declined: Vienna Variation,1700,1500,2,100.000,0.000,0.000
2013-01,Queen's Indian Defense: Kasparov Variation,1600,1400,2,50.000,50.000,0.000
2013-01,Alekhine Defense: John Tracy Gambit,1700,1900,2,50.000,50.000,0.000
2013-01,Nimzowitsch Defense: Kennedy Variation,1900,1900,2,0.000,100.000,0.000
2013-01,Semi-Slav Defense: Accelerated Move Order,2100,1800,2,100.000,0.000,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation,1200,1200,2,50.000,50.000,0.000
2013-01,Bishop's Opening: Berlin Defense,1300,1100,2,50.000,50.000,0.000
2013-01,"French Defense: Advance, Steinitz Variation",1700,1800,2,0.000,100.000,0.000
2013-01,Saragossa Opening,1700,1200,2,100.000,0.000,0.000
2013-01,"Vienna Game: Vienna Gambit, Steinitz Gambit, Knight Variation",1500,1500,2,100.000,0.000,0.000
2013-01,King's Pawn Game: Wayward Queen Attack,1800,1600,2,0.000,100.000,0.000
2013-01,Nimzowitsch Defense: Pseudo-Spanish Variation,1400,1500,2,0.000,100.000,0.000
2013-01,Sicilian Defense: Open,1600,1300,2,100.000,0.000,0.000
2013-01,Ruy Lopez: Exchange Variation,1300,1100,2,100.000,0.000,0.000
2013-01,"Englund Gambit Declined, Reversed French",1600,1700,2,0.000,100.000,0.000
2013-01,"Queen's Pawn Game: Veresov Attack, Fianchetto Defense",1500,1600,2,50.000,50.000,0.000
2013-01,Alekhine Defense: John Tracy Gambit,1700,1600,2,100.000,0.000,0.000
2013-01,"Italian Game: Classical Variation, La Bourdonnais Variation",1600,1600,2,100.000,0.000,0.000
2013-01,St. George Defense,1800,1200,2,100.000,0.000,0.000
2013-01,London System,1700,1500,2,100.000,0.000,0.000
2013-01,Rat Defense: Small Center Defense,1700,900,2,100.000,0.000,0.000
2013-01,King's Knight Opening,1900,1500,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Accelerated Dragon,1500,1400,2,100.000,0.000,0.000
2013-01,Scotch Game: Malaniuk Variation,1500,1400,2,0.000,100.000,0.000
2013-01,French Defense: Normal Variation,1300,900,2,100.000,0.000,0.000
2013-01,Nimzo-Indian Defense: Leningrad Variation,1600,1800,2,0.000,100.000,0.000
2013-01,"Queen's Pawn Game: Veresov Attack, Alburt Defense",1600,1400,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Lasker-Dunne Attack,1900,1700,2,100.000,0.000,0.000
2013-01,"Slav Defense: Quiet Variation, Pin Defense",1300,1500,2,50.000,0.000,50.000
2013-01,English Opening: Neo-Catalan,1900,1900,2,100.000,0.000,0.000
2013-01,Benoni Defense: King's Pawn Line,2100,1800,2,50.000,0.000,50.000
2013-01,Semi-Slav Defense: Main Line,2000,1700,2,100.000,0.000,0.000
2013-01,Four Knights Game: Spanish Variation,1500,1700,2,50.000,50.000,0.000
2013-01,Dutch Defense: Queen's Knight Variation,2000,1700,2,100.000,0.000,0.000
2013-01,Caro-Kann Defense: Panov Attack #2,1700,1800,2,0.000,100.000,0.000
2013-01,Queen's Gambit Declined: Modern Variation,1800,2100,2,0.000,100.000,0.000
2013-01,King's Indian Defense: Normal Variation,1900,1900,2,100.000,0.000,0.000
2013-01,"Sicilian Defense: French Variation, Open",1800,1900,2,0.000,100.000,0.000
2013-01,Nimzo-Indian Defense: Huebner Variation,1700,1900,2,0.000,100.000,0.000
2013-01,Amazon Attack,1200,1500,2,50.000,50.000,0.000
2013-01,Four Knights Game: Scotch Variation,1400,1200,2,50.000,50.000,0.000
2013-01,King's Pawn Game: Dresden Opening,1400,1700,2,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Classical Variation,1500,1500,2,100.000,0.000,0.000
2013-01,Nimzowitsch Defense: Mikenas Variation,1800,1500,2,50.000,0.000,50.000
2013-01,Queen's Indian Defense,1700,1900,2,0.000,100.000,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Canal Variation",1700,1400,2,50.000,50.000,0.000
2013-01,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",1500,1500,2,100.000,0.000,0.000
2013-01,"Alekhine Defense: Modern Variation, Alekhine Gambit",1600,1700,2,0.000,50.000,50.000
2013-01,Caro-Kann Defense,1500,2200,2,0.000,100.000,0.000
2013-01,Dutch Defense,1500,1700,2,0.000,100.000,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation #4,1500,1800,2,0.000,50.000,50.000
2013-01,Sicilian Defense: Open #3,1900,1900,2,50.000,50.000,0.000
2013-01,"King's Gambit Accepted, Fischer Defense",1900,1500,2,100.000,0.000,0.000
2013-01,King's Indian Defense: Normal Variation,1700,1700,2,50.000,50.000,0.000
2013-01,Bird Opening: Dutch Variation,1800,1300,2,100.000,0.000,0.000
2013-01,Zukertort Opening: Wade Defense,1600,1300,2,100.000,0.000,0.000
2013-01,Russian Game: Urusov Gambit,1900,1500,2,50.000,50.000,0.000
2013-01,Queen's Pawn,1600,1000,2,100.000,0.000,0.000
2013-01,Slav Defense: Exchange Variation,1300,1500,2,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Exchange Variation,2000,2100,2,0.000,50.000,50.000
2013-01,Dutch Defense: Raphael Variation,1300,1300,2,50.000,50.000,0.000
2013-01,Queen's Gambit Declined: Three Knights Variation,1900,2000,2,0.000,100.000,0.000
2013-01,Englund Gambit Complex Declined,2000,1700,2,50.000,50.000,0.000
2013-01,Amazon Attack,1100,1400,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit Deferred,2000,1800,2,50.000,50.000,0.000
2013-01,Alekhine Defense: Scandinavian Variation,1500,1300,2,50.000,50.000,0.000
2013-01,Pirc Defense #4,1600,1200,2,100.000,0.000,0.000
2013-01,"Italian Game: Giuoco Pianissimo, Normal",1900,1700,2,50.000,50.000,0.000
2013-01,King's Pawn Game: Leonardis Variation,1800,1400,2,50.000,50.000,0.000
2013-01,King's Pawn Game: Nimzowitsch Defense,1200,1500,2,50.000,50.000,0.000
2013-01,"Queen's Gambit Declined: Semi-Tarrasch, 5.cxd5",1700,1800,2,50.000,50.000,0.000
2013-01,"Scandinavian Defense: Main Line, Mieses Variation",1400,1600,2,0.000,100.000,0.000
2013-01,Benoni Defense: Old Benoni,1700,1400,2,50.000,0.000,50.000
2013-01,"Nimzo-Indian Defense: Saemisch Variation, Accelerated",1700,1900,2,0.000,100.000,0.000
2013-01,Nimzo-Larsen Attack: Modern Variation #2,1400,1600,2,0.000,100.000,0.000
2013-01,Queen's Pawn,1800,1100,2,100.000,0.000,0.000
2013-01,"Ruy Lopez: Morphy Defense, Graz Variation",1500,1300,2,100.000,0.000,0.000
2013-01,Zukertort Opening: Pirc Invitation,1600,1600,2,50.000,50.000,0.000
2013-01,French Defense: Advance Variation #4,1800,1800,2,0.000,100.000,0.000
2013-01,Hungarian Opening,1100,1900,2,0.000,100.000,0.000
2013-01,"Alekhine Defense: Four Pawns Attack, Trifunovic Variation",1600,1600,2,50.000,50.000,0.000
2013-01,Italian Game: Anti-Fried Liver Defense,1600,1200,2,100.000,0.000,0.000
2013-01,English Opening: Agincourt Defense,1800,1500,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Scheveningen Variation,1700,1900,2,50.000,50.000,0.000
2013-01,Bishop's Opening: Philidor Counterattack,1300,1400,2,0.000,100.000,0.000
2013-01,French Defense: Advance Variation,1300,1500,2,100.000,0.000,0.000
2013-01,"French Defense: Advance Variation, Paulsen Attack",1300,1500,2,0.000,100.000,0.000
2013-01,"Ruy Lopez: Closed Variations, Chigorin Defense",1900,2000,2,0.000,100.000,0.000
2013-01,Sicilian Defense: Jalalabad Variation,1900,1800,2,50.000,50.000,0.000
2013-01,Petrov: Modern Attack,1800,1800,2,50.000,50.000,0.000
2013-01,Scandinavian Defense: Modern Variation #2,1300,1300,2,50.000,50.000,0.000
2013-01,Queen's Pawn Game: Zukertort Variation,1700,1200,2,100.000,0.000,0.000
2013-01,Philidor Defense: Hanham Variation,1400,1200,2,100.000,0.000,0.000
2013-01,French Defense: Steiner Variation,1600,2100,2,50.000,50.000,0.000
2013-01,St. George Defense: Woodchuck Variation,1500,1400,2,100.000,0.000,0.000
2013-01,Bird Opening,1200,1100,2,50.000,0.000,50.000
2013-01,Caro-Kann Defense: Modern Variation,1700,1800,2,50.000,50.000,0.000
2013-01,"Sicilian Defense: Accelerated Dragon, Maroczy Bind",1700,1700,2,100.000,0.000,0.000
2013-01,"King's Indian Defense: Normal Variation, Rare Defenses",1900,1700,2,100.000,0.000,0.000
2013-01,Alekhine Defense: Maroczy Variation,1600,1400,2,100.000,0.000,0.000
2013-01,Gedult's Opening,1400,1300,2,50.000,50.000,0.000
2013-01,Alekhine Defense: Two Pawn Attack,1400,1600,2,0.000,100.000,0.000
2013-01,"Queen's Pawn Opening: Veresov Attack, Irish Gambit",1600,1800,2,50.000,50.000,0.000
2013-01,French Defense: Marshall Variation,1200,1300,2,50.000,50.000,0.000
2013-01,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1900,1700,2,100.000,0.000,0.000
2013-01,Semi-Slav Defense,1700,2100,2,0.000,100.000,0.000
2013-01,Van Geet Opening: Reversed Nimzowitsch,1800,1800,2,50.000,50.000,0.000
2013-01,Indian Game: Przepiorka Variation,2100,1900,2,100.000,0.000,0.000
2013-01,Scandinavian Defense,1200,0,2,50.000,50.000,0.000
2013-01,Queen's Gambit Declined: Semi-Tarrasch Defense,1400,1300,2,50.000,50.000,0.000
2013-01,Semi-Bononi,1700,1300,2,50.000,0.000,50.000
2013-01,Queen's Pawn Game #2,1500,1900,2,0.000,100.000,0.000
2013-01,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1200,1200,2,100.000,0.000,0.000
2013-01,"King's Gambit Declined: Classical, Soldatenkov Variation",1800,1900,2,0.000,100.000,0.000
2013-01,Indian Game: Anti-Nimzo-Indian,2100,1800,2,100.000,0.000,0.000
2013-01,"Sicilian Defense: Closed Variation, Traditional",1500,1300,2,50.000,50.000,0.000
2013-01,"English Opening: King's English Variation, Two Knights Variation",1200,1500,2,0.000,100.000,0.000
2013-01,Queen's Pawn Game: Krause Variation,1600,1400,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit,1600,1700,2,50.000,50.000,0.000
2013-01,Caro-Kann Defense,1400,1100,2,100.000,0.000,0.000
2013-01,Zukertort Opening: Slav Invitation,1800,1700,2,0.000,50.000,50.000
2013-01,Dutch Defense: Raphael Variation,1500,1400,2,100.000,0.000,0.000
2013-01,Alekhine Defense,1700,1200,2,0.000,100.000,0.000
2013-01,Mieses Opening: Reversed Rat,1200,1700,2,0.000,100.000,0.000
2013-01,Semi-Slav Defense: Normal Variation,2000,2200,2,50.000,50.000,0.000
2013-01,French Defense #2,1200,1100,2,100.000,0.000,0.000
2013-01,Rat Defense: Balogh Defense,1600,1400,2,100.000,0.000,0.000
2013-01,Nimzo-Indian Defense,2000,1800,2,50.000,50.000,0.000
2013-01,Queen's Gambit Accepted: Old Variation,1800,1400,2,100.000,0.000,0.000
2013-01,French Defense: Marshall Variation,2000,1800,2,100.000,0.000,0.000
2013-01,French Defense: Advance Variation #3,2100,1800,2,100.000,0.000,0.000
2013-01,Scotch Game: Goering Gambit,1500,1700,2,0.000,100.000,0.000
2013-01,Ponziani Opening: Jaenisch Counterattack,2000,1900,2,50.000,0.000,50.000
2013-01,Four Knights Game: Halloween Gambit,1800,1800,2,50.000,50.000,0.000
2013-01,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",2000,2000,2,50.000,50.000,0.000
2013-01,Sicilian Defense: Delayed Alapin,1600,1800,2,0.000,100.000,0.000
2013-01,Queen's Gambit Refused: Marshall Defense,1800,1800,2,100.000,0.000,0.000
2013-01,Scotch Game: Schmidt Variation,1800,1700,2,50.000,50.000,0.000
2013-01,Vienna Game: Max Lange Defense,1200,1600,2,0.000,100.000,0.000
2013-01,Nimzowitsch Defense: Williams Variation,1400,1300,2,50.000,50.000,0.000
2013-01,Danish Gambit,1900,1600,2,100.000,0.000,0.000
2013-01,King's Gambit Accepted: Modern Defense #2,1400,1100,2,100.000,0.000,0.000
2013-01,Carr Defense,1500,1800,2,0.000,100.000,0.000
2013-01,Zukertort Opening: Reversed Mexican Defense,1500,1300,2,50.000,50.000,0.000
2013-01,Queen's Pawn Game #3,1600,1900,2,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Exchange Variation,1700,1900,2,50.000,50.000,0.000
2013-01,Queen's Gambit Accepted: Saduleto Variation,1400,1300,2,50.000,0.000,50.000
2013-01,Queen's Gambit Refused: Baltic Defense,1400,1300,2,0.000,100.000,0.000
2013-01,Danish Gambit,1300,1400,2,50.000,50.000,0.000
2013-01,Four Knights Game: Ranken Variation,1200,1300,2,0.000,100.000,0.000
2013-01,Ruy Lopez: Berlin Defense #2,1900,1800,2,0.000,50.000,50.000
2013-01,Queen's Gambit Declined: Barmen Variation,1600,1600,2,100.000,0.000,0.000
2013-01,English Opening: King's English Variation,1800,1700,2,100.000,0.000,0.000
2013-01,Queen's Pawn Game: Franco-Sicilian Defense,1700,1400,2,50.000,50.000,0.000
2013-01,Mikenas Defense,1900,2000,2,0.000,100.000,0.000
2013-01,King's Indian Defense: Normal Variation,1700,1900,2,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Two Knights Attack,1400,1600,2,0.000,100.000,0.000
2013-01,Pirc Defense #4,1400,1800,2,0.000,100.000,0.000
2013-01,"French Defense: Advance Variation, Nimzowitsch System",1600,2000,2,0.000,100.000,0.000
2013-01,"Italian Game: Two Knights Defense, de Riviere Gambit",1500,1500,2,100.000,0.000,0.000
2013-01,"Sicilian Defense: Scheveningen Variation, Classical Variation",1900,2100,2,0.000,100.000,0.000
2013-01,Zukertort Opening: Pirc Invitation,1600,1700,2,0.000,100.000,0.000
2013-01,Scotch Game #3,1400,1400,2,0.000,100.000,0.000
2013-01,Vienna Game: Omaha Gambit,1500,1300,2,50.000,50.000,0.000
2013-01,Petrov's Defense #2,1900,1600,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Smith-Morra Gambit,1900,1600,2,100.000,0.000,0.000
2013-01,Zukertort Opening: Queen's Gambit Invitation,2100,1000,2,100.000,0.000,0.000
2013-01,Sicilian Defense: Open,1600,2100,2,0.000,100.000,0.000
2013-01,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",1000,1300,2,50.000,50.000,0.000
2013-01,French Defense: Advance Variation,1400,1700,2,0.000,100.000,0.000
2013-01,Caro-Kann Defense: Classical Variation,1600,1500,2,50.000,50.000,0.000
2013-01,"Danish Gambit Declined, Sorensen Defense",1600,1600,2,50.000,50.000,0.000
